x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
6.5,0.24,0.36,67,2.2,0.027,0.994886928,36,0.515873844,0.72,134,0.9898,3.28,0.36,12.5,7
5.6,0.49,0.13,58,4.5,0.039,0.995339138,17,0.534026106,1.47,116,0.9907,3.42,0.9,13.7,7
8,0.45,0.28,78.5,10.8,0.051,0.997847684,25,0.485721426,1.35,157,0.9957,3.06,0.47,11.4,7
6,0.31,0.24,71.5,3.3,0.041,0.995690715,25,0.519827994,0.93,143,0.9914,3.31,0.44,11.3,6
6.8,0.3,0.24,58,6.6,0.123,0.997647232,35,0.487138375,0.9,116,0.9953,3.07,0.48,9.4,5
6.5,0.17,0.31,60.5,1.5,0.041,0.995449647,34,0.485721426,0.51,121,0.99092,3.06,0.46,10.5,6
6.6,0.21,0.29,53,5.35,0.029,0.995550099,43,0.46686762,0.63,106,0.99112,2.93,0.43,11.5,7
7.1,0.25,0.28,84.5,1.6,0.052,0.99629313,46,0.484299839,0.75,169,0.9926,3.05,0.41,10.5,5
6.6,0.17,0.26,64,7.4,0.052,0.996935304,45,0.499687083,0.51,128,0.99388,3.16,0.37,10,6
6.4,0.21,0.28,50.5,5.9,0.047,0.99638346,29,0.498310554,0.63,101,0.99278,3.15,0.4,11,6
7.9,0.18,0.49,78.5,5.2,0.051,0.997647232,36,0.50242712,0.54,157,0.9953,3.18,0.48,10.6,6
7.2,0.33,0.22,36.5,4.5,0.031,0.995369278,10,0.472756449,0.99,73,0.99076,2.97,0.52,12.2,7
7.2,0.23,0.25,55.5,18.8,0.085,1.000219976,19,0.491361694,0.69,111,1.00044,3.1,0.51,8.7,5
7.1,0.25,0.3,61,2.4,0.042,0.996995486,25,0.53529412,0.75,122,0.994,3.43,0.61,10.5,6
7.5,0.27,0.31,156.5,5.8,0.057,0.997296345,131,0.50242712,0.81,313,0.9946,3.18,0.59,10.5,5
6.5,0.36,0.28,59.5,3.2,0.037,0.995389371,29,0.511883361,1.08,119,0.9908,3.25,0.65,12.4,8
5,0.35,0.25,58,7.8,0.031,0.996197772,24,0.530199698,1.05,116,0.99241,3.39,0.4,11.3,6
6,0.19,0.26,52,1.4,0.039,0.994977387,30,0.521138084,0.57,104,0.98998,3.32,0.41,12.4,6
6.4,0.31,0.4,84.5,6.2,0.04,0.997647232,46,0.498310554,0.93,169,0.9953,3.15,0.46,9.3,6
6.9,0.14,0.38,40.5,1,0.041,0.995203497,22,0.481442629,0.42,81,0.99043,3.03,0.54,11.4,6
6.2,0.66,0.48,37.5,1.2,0.029,0.994585341,29,0.522444234,1.98,75,0.9892,3.33,0.39,12.8,8
7,0.4,0.25,94.5,1.8,0.05,0.995861436,51,0.477121255,1.2,189,0.99174,3,0.55,11.4,6
8.2,0.37,0.64,85.5,13.9,0.043,0.999364798,22,0.475671188,1.11,171,0.99873,2.99,0.8,9.3,5
6.5,0.34,0.28,94,1.8,0.041,0.996393497,43,0.495544338,1.02,188,0.9928,3.13,0.37,9.6,6
7.3,0.36,0.34,86.5,14.8,0.057,0.998754224,46,0.496929648,1.08,173,0.99751,3.14,0.57,10.2,5
6.5,0.26,0.31,46,3.6,0.03,0.995118083,36,0.507855872,0.78,92,0.99026,3.22,0.62,12.6,8
6.6,0.38,0.29,50.5,2.9,0.035,0.994565232,15,0.482873584,1.14,101,0.98916,3.04,0.37,12.5,6
7,0.33,0.78,125.5,9.9,0.042,0.997170998,21,0.478566496,0.99,251,0.99435,3.01,0.55,11,6
6.5,0.25,0.27,70,17.4,0.064,0.998879372,29,0.505149978,0.75,140,0.99776,3.2,0.49,10.1,6
6.7,0.17,0.5,61,2.1,0.043,0.99614256,27,0.498310554,0.51,122,0.9923,3.15,0.45,10.3,6
6.6,0.36,0.52,55,11.3,0.046,0.998298553,8,0.487138375,1.08,110,0.9966,3.07,0.46,9.4,5
7.3,0.34,0.39,81.5,5.2,0.04,0.996242942,45,0.51851394,1.02,163,0.9925,3.3,0.47,12.4,6
7.2,0.27,0.46,127.5,18.75,0.052,1,45,0.482873584,0.81,255,1,3.04,0.52,8.9,5
6.4,0.3,0.51,86,5.5,0.048,0.997095783,62,0.488550717,0.9,172,0.9942,3.08,0.45,9.1,6
6.3,0.21,0.29,73.5,11.7,0.048,0.997406637,49,0.507855872,0.63,147,0.99482,3.22,0.38,10.8,5
7.2,0.35,0.34,18.5,12.4,0.051,0.997196069,6,0.495544338,1.05,37,0.9944,3.13,0.39,11.5,6
6.3,0.16,0.22,33,1.3,0.046,0.996528976,18,0.557507202,0.48,66,0.99307,3.61,0.55,10.3,6
6.5,0.51,0.25,88.5,1.7,0.048,0.996052207,39,0.515873844,1.53,177,0.99212,3.28,0.57,10.56666667,5
6.4,0.27,0.19,95.5,2,0.084,0.997577065,21,0.542825427,0.81,191,0.99516,3.49,0.63,9.6,4
7.6,0.17,0.45,68.5,11.2,0.054,0.998498873,56,0.498310554,0.51,137,0.997,3.15,0.47,10,5
7.1,0.37,0.32,63,1.4,0.037,0.99589156,27,0.503790683,1.11,126,0.9918,3.19,0.62,12,5
6.1,0.35,0.24,66.5,2.3,0.034,0.995288903,25,0.523746467,1.05,133,0.9906,3.34,0.59,12,7
6.5,0.28,0.29,53.5,2.7,0.038,0.995590277,26,0.521138084,0.84,107,0.9912,3.32,0.41,11.6,7
7,0.24,0.3,62.5,6.7,0.039,0.997176013,37,0.505149978,0.72,125,0.99436,3.2,0.39,9.9,5
6.7,0.61,0.21,120,1.65,0.117,0.99689518,40,0.492760389,1.83,240,0.9938,3.11,0.57,9.3,5
6.9,0.31,0.34,64,1.6,0.032,0.995841353,23,0.527629901,0.93,128,0.9917,3.37,0.47,11.7,6
7.1,0.18,0.49,36,1.3,0.033,0.995349185,12,0.484299839,0.54,72,0.99072,3.05,0.53,11.3,7
7.2,0.21,0.41,42.5,1.3,0.036,0.995991968,33,0.501059262,0.63,85,0.992,3.17,0.51,10.4,5
6.6,0.26,0.38,100.5,6.5,0.17,0.997797575,68,0.503790683,0.78,201,0.9956,3.19,0.38,9.4,6
6.4,0.12,0.49,80.5,6.4,0.042,0.997246208,49,0.523746467,0.36,161,0.9945,3.34,0.44,10.4,6
6.9,0.24,0.34,80.5,4.7,0.04,0.996744702,43,0.505149978,0.72,161,0.9935,3.2,0.59,10.6,6
6.7,0.34,0.43,57,1.6,0.041,0.995057787,29,0.509202522,1.02,114,0.99014,3.23,0.44,12.6,6
7.3,0.19,0.27,77.5,13.9,0.057,0.999034534,45,0.46834733,0.57,155,0.99807,2.94,0.41,8.8,8
7,0.44,0.24,105,12.1,0.056,0.998589005,68,0.484299839,1.32,210,0.99718,3.05,0.5,9.5,5
8,0.23,0.35,93,9.2,0.044,0.998498873,53,0.489958479,0.69,186,0.997,3.09,0.56,9.5,7
6.7,0.18,0.3,125.5,6.4,0.048,0.997797575,40,0.517195898,0.54,251,0.9956,3.29,0.52,10,5
7.3,0.655,0.2,106,10.2,0.071,0.998548947,28,0.471291711,1.965,212,0.9971,2.96,0.58,9.2,6
8.2,0.37,0.36,46.5,1,0.034,0.995288903,17,0.482873584,1.11,93,0.9906,3.04,0.32,11.7,8
6,0.35,0.51,51,1.2,0.029,0.995138181,10,0.539076099,1.05,102,0.9903,3.46,0.42,11.9,6
5.5,0.18,0.22,43,5.5,0.037,0.995771058,10,0.539076099,0.54,86,0.99156,3.46,0.44,12.2,5
5.7,0.25,0.21,54,1.5,0.044,0.995700758,21,0.51851394,0.75,108,0.99142,3.3,0.59,11,6
6.6,0.21,0.6,72,1.1,0.135,0.996343314,61,0.494154594,0.63,144,0.9927,3.12,0.39,9.3,7
6.5,0.22,0.19,95.5,1.1,0.064,0.996478801,36,0.484299839,0.66,191,0.99297,3.05,0.5,9.5,6
6.7,0.64,0.3,38,1.2,0.03,0.994585341,18,0.499687083,1.92,76,0.9892,3.16,0.6,,4
6.6,0.21,0.3,87,9.9,0.041,0.997496867,64,0.487138375,0.63,174,0.995,3.07,0.5,10.1,6
7.3,0.26,0.24,56,1.7,0.05,0.996423605,10,0.492760389,0.78,112,0.99286,3.11,0.43,9.9,5
7.4,0.105,0.34,73,12.2,0.05,0.998649088,57,0.499687083,0.315,146,0.9973,3.16,0.37,9,6
5.3,0.165,0.24,52.5,1.1,0.051,0.996242942,25,0.521138084,0.495,105,0.9925,3.32,0.47,9.1,5
6.8,0.15,0.41,91.5,12.9,0.044,0.998709167,79.5,0.51054501,0.45,183,0.99742,3.24,0.78,10.2,6
7.1,0.27,0.27,57,10.4,0.041,0.996669454,26,0.482873584,0.81,114,0.99335,3.04,0.52,11.5,7
6.8,0.28,0.17,81,13.9,0.047,0.999149638,49,0.506505032,0.84,162,0.9983,3.21,0.51,9,6
7.6,0.345,0.26,67,1.9,0.043,0.996794864,15,0.488550717,1.035,134,0.9936,3.08,0.38,9.5,5
6.3,0.23,0.49,105,7.1,0.05,0.997546991,67,0.509202522,0.69,210,0.9951,3.23,0.34,9.5,5
6.2,0.23,0.36,65,17.2,0.039,0.999729964,37,0.509202522,0.69,130,0.99946,3.23,0.43,8.8,6
5.7,0.26,0.24,62,17.8,0.059,0.998864355,23,0.51851394,0.78,124,0.99773,3.3,0.5,10.1,5
7.5,0.33,0.38,99.5,8.7,0.126,0.998553954,49,0.474216264,0.99,199,0.99711,2.98,0.57,9.4,5
6.1,0.2,0.34,100.5,9.5,0.041,0.997496867,38,0.496929648,0.6,201,0.995,3.14,0.44,10.1,3
7.1,0.17,0.38,91,7.4,0.052,0.99789779,49,0.525044807,0.51,182,0.9958,3.35,0.52,9.6,6
6.7,0.105,0.32,53,12.4,0.051,0.998999499,34,0.549003262,0.315,106,0.998,3.54,0.45,9.2,6
8.8,0.28,0.45,24.5,6,0.022,0.996694537,14,0.478566496,0.84,49,0.9934,3.01,0.33,11.1,7
6.9,0.25,0.3,58,4.1,0.054,0.996995486,23,0.475671188,0.75,116,0.994,2.99,0.38,9.4,6
8,0.25,0.26,124,14,0.043,0.999299755,41,0.481442629,0.75,248,0.9986,3.03,0.57,8.7,6
6,0.28,0.27,73.5,2.3,0.051,0.996995486,23,0.509202522,0.84,147,0.994,3.23,0.67,10.3,6
6,0.36,0.06,64,1.4,0.066,0.996694537,27,0.5132176,1.08,128,0.9934,3.26,0.55,9.3,5
6.4,0.55,0.26,52,9.6,0.027,0.996192752,20,0.507855872,1.65,104,0.9924,3.22,0.73,13.1,6
8.2,0.2,0.36,81.5,8.1,0.035,0.997597113,60,0.484299839,0.6,163,0.9952,3.05,0.3,10.3,6
6.7,0.47,0.34,86,8.9,0.043,0.998198377,31,0.507855872,1.41,172,0.9964,3.22,0.6,,5
6.9,0.32,0.26,51.5,2.3,0.03,0.995519965,11,0.485721426,0.96,103,0.99106,3.06,0.42,11.1,6
8,0.26,0.28,101,8.2,0.038,0.99782764,72,0.494154594,0.78,202,0.99566,3.12,0.56,10,6
5.6,0.19,0.47,56,4.5,0.03,0.996092365,19,0.551449998,0.57,112,0.9922,3.56,0.45,11.2,6
6.5,0.4,0.31,73.5,3.5,0.046,0.995108034,22,0.498310554,1.2,147,0.99024,3.15,0.31,12,7
5.6,0.23,0.25,50.5,8,0.043,0.997140913,31,0.503790683,0.69,101,0.99429,3.19,0.42,10.4,6
7.7,0.28,0.24,78.5,2.4,0.044,0.996554063,29,0.514547753,0.84,157,0.99312,3.27,0.56,10.6,6
7.7,0.28,0.39,58.5,8.9,0.036,0.996744702,8,0.485721426,0.84,117,0.9935,3.06,0.38,12,7
6,0.24,0.41,59,1.3,0.036,0.995077886,42,0.482873584,0.72,118,0.99018,3.04,0.64,11.73333333,6
8.3,0.42,0.62,86,19.25,0.04,1.000099995,41,0.474216264,1.26,172,1.0002,2.98,0.67,9.7,5
6,0.34,0.29,67,6.1,0.046,0.997306372,29,0.541579244,1.02,134,0.99462,3.48,0.57,10.7,6
5.9,0.22,0.45,61,22.6,0.12,0.998178341,55,0.491361694,0.66,122,0.99636,3.1,0.35,12.8,5
6.2,0.2,0.49,71.5,1.6,0.065,0.996845023,17,0.507855872,0.6,143,0.9937,3.22,0.52,9.2,6
7,0.25,0.32,122.5,9,0.046,0.997747463,56,0.511883361,0.75,245,0.9955,3.25,0.5,10.4,6
6.9,0.19,0.35,59,13.5,0.038,0.997727418,49,0.477121255,0.57,118,0.99546,3,0.63,10.7,6
8.9,0.32,0.49,65.5,1.6,0.05,0.997797575,17,0.495544338,0.96,131,0.9956,3.13,0.34,9.4,5
6.4,0.27,0.32,87,4.5,0.24,0.997396611,61,0.494154594,0.81,174,0.9948,3.12,0.48,9.4,5
7.3,0.23,0.37,82.5,1.9,0.041,0.995389371,51,0.5132176,0.69,165,0.9908,3.26,0.4,12.2,8
5.2,0.25,0.23,38.5,1.4,0.047,0.994992462,20,0.521138084,0.75,77,0.99001,3.32,0.62,11.4,5
6.5,0.28,0.34,66.5,9.9,0.038,0.997697349,30,0.492760389,0.84,133,0.9954,3.11,0.44,9.8,5
5.7,0.32,0.18,52,1.4,0.029,0.995288903,26,0.536558443,0.96,104,0.9906,3.44,0.37,11,6
6.4,0.595,0.14,48.5,5.2,0.058,0.997546991,15,0.5289167,1.785,97,0.9951,3.38,0.36,9,4
7.2,0.2,0.31,82.5,10,0.054,0.998498873,49,0.531478917,0.6,165,0.997,3.4,0.42,9.9,6
7.4,0.2,0.37,95,16.95,0.048,0.999749969,43,0.481442629,0.6,190,0.9995,3.03,0.42,9.2,6
7.4,0.56,0.09,58.5,1.5,0.071,0.997476817,19,0.507855872,1.68,117,0.99496,3.22,0.53,9.8,5
6.4,0.29,0.44,91.5,3.6,0.197,0.997095783,75,0.478566496,0.87,183,0.9942,3.01,0.38,9.1,5
5.8,0.32,0.28,57.5,4.3,0.032,0.99471604,46,0.499687083,0.96,115,0.98946,3.16,0.57,13,8
6.7,0.19,0.23,58.5,6.2,0.047,0.997246208,36,0.523746467,0.57,117,0.9945,3.34,0.43,9.6,6
6.4,0.17,0.27,50.5,9.9,0.047,0.997977956,26,0.523746467,0.51,101,0.99596,3.34,0.5,9.9,6
6.9,0.21,0.62,54.5,6.3,0.042,0.996784831,7,0.471291711,0.63,109,0.99358,2.96,0.59,10.2,6
6.6,0.22,0.23,59,17.3,0.047,0.999529889,37,0.488550717,0.66,118,0.99906,3.08,0.46,8.8,6
8.9,0.34,0.34,88,1.6,0.056,0.997296345,13,0.496929648,1.02,176,0.9946,3.14,0.47,9.7,5
6.2,0.3,0.32,65,1.7,0.032,0.995540054,30,0.515873844,0.9,130,0.9911,3.28,0.41,11.2,7
7,0.2,0.34,41.5,5.7,0.035,0.996393497,32,0.503790683,0.6,83,0.9928,3.19,0.46,11.5,6
6.2,0.36,0.22,72.5,5.25,0.038,0.995911643,44,0.507855872,1.08,145,0.99184,3.22,0.4,,6
7.8,0.43,0.49,79,13,0.033,0.997747463,37,0.496929648,1.29,158,0.9955,3.14,0.35,11.3,6
6.8,0.33,0.44,77.5,7,0.05,0.997747463,29,0.496929648,0.99,155,0.9955,3.14,0.42,9.5,5
6.4,0.31,0.28,59.5,1.5,0.037,0.995941765,12,0.521138084,0.93,119,0.9919,3.32,0.51,10.4,7
9.4,0.17,0.55,47,1.6,0.049,0.99744674,14,0.480006943,0.51,94,0.9949,3.02,0.61,10.3,6
6.6,0.23,0.24,69,3.9,0.045,0.996092365,36,0.498310554,0.69,138,0.9922,3.15,0.64,11.3,7
6.5,0.19,0.28,45,1.4,0.046,0.995178376,22,0.50242712,0.57,90,0.99038,3.18,0.51,11.7,7
7.7,0.28,0.29,71,4.3,0.051,0.996945335,25,0.499687083,0.84,142,0.9939,3.16,0.39,10.2,5
6,0.2,0.71,27,1.6,0.15,0.996343314,10,0.494154594,0.6,54,0.9927,3.12,0.47,9.8,5
7.1,0.21,0.28,55.5,2.7,0.034,0.997020561,23,0.525044807,0.63,111,0.99405,3.35,0.64,10.2,4
7.1,0.2,0.37,64.5,1.5,0.049,0.996122482,28,0.498310554,0.6,129,0.99226,3.15,0.52,10.8,5
7.5,0.29,0.67,83,8.1,0.037,0.998298553,53,0.462397998,0.87,166,0.9966,2.9,0.41,8.9,6
6.9,0.52,0.54,84.5,7.9,0.036,0.996328259,23,0.5132176,1.56,169,0.99267,3.26,0.47,12.2,6
6.8,0.705,0.25,28.5,3.2,0.048,0.997997996,10,0.526339277,2.115,57,0.996,3.36,0.52,9.5,4
7.3,0.17,0.36,55.5,8.2,0.028,0.996353351,44,0.496929648,0.51,111,0.99272,3.14,0.41,12.4,6
6.5,0.22,0.25,69,17.1,0.05,1.000049999,44,0.51851394,0.66,138,1.0001,3.3,0.37,8.8,5
6.4,0.34,0.1,42,1.1,0.048,0.996343314,19,0.506505032,1.02,84,0.9927,3.21,0.38,9.8,5
6.5,0.28,0.35,90,9.8,0.067,0.998599019,61,0.498310554,0.84,180,0.9972,3.15,0.57,9,4
6.5,0.32,0.12,82.5,11.5,0.033,0.998699154,35,0.507855872,0.96,165,0.9974,3.22,0.32,,5
6.7,0.31,0.08,73.5,1.3,0.038,0.996092365,58,0.50242712,0.93,147,0.9922,3.18,0.46,10,5
5.6,0.49,0.13,58,4.5,0.039,0.995339138,17,0.534026106,1.47,116,0.9907,3.42,0.9,13.7,7
8,0.44,0.49,75.5,9.1,0.031,0.99629313,46,0.499687083,1.32,151,0.9926,3.16,0.27,12.7,8
9.6,0.29,0.46,111.5,1.45,0.039,0.997196069,77.5,0.465382851,0.87,223,0.9944,2.92,0.46,9.5,6
6.6,0.28,0.09,65.5,10.9,0.051,0.99782764,37,0.46686762,0.84,131,0.99566,2.93,0.62,9.5,6
6.2,0.24,0.25,67,12.5,0.055,0.998789267,47,0.51851394,0.72,134,0.99758,3.3,0.51,9,5
8,0.74,0.21,66.5,4,0.05,0.997085754,24,0.485721426,2.22,133,0.99418,3.06,0.38,9.7,5
5.9,0.2,0.28,50,1,0.043,0.995153255,45,0.531478917,0.6,100,0.99033,3.4,0.41,11.4,6
6.8,0.29,0.32,65,1.8,0.032,0.995464716,18,0.484299839,0.87,130,0.99095,3.05,0.62,11.2,6
7.2,0.27,0.27,74.5,2.4,0.048,0.996794864,30,0.491361694,0.81,149,0.9936,3.1,0.51,9.2,6
6.4,0.45,0.07,65.5,1.1,0.03,0.995238665,10,0.472756449,1.35,131,0.9905,2.97,0.28,10.8,5
5.6,0.12,0.33,36.5,2.9,0.044,0.99446468,21,0.501059262,0.36,73,0.98896,3.17,0.32,12.9,8
7.5,0.27,0.79,79.5,11.95,0.04,0.999194676,51,0.474216264,0.81,159,0.99839,2.98,0.44,8.7,5
6.7,0.4,0.22,56.5,8.8,0.052,0.997877748,24,0.507855872,1.2,113,0.99576,3.22,0.45,9.4,5
8,0.28,0.42,84.5,7.1,0.045,0.997947894,41,0.501059262,0.84,169,0.9959,3.17,0.43,,5
6.8,0.13,0.39,51,1.4,0.034,0.995595299,19,0.509202522,0.39,102,0.99121,3.23,0.6,11.3,7
8.2,0.28,0.42,46.5,1.8,0.031,0.995841353,30,0.489958479,0.84,93,0.9917,3.09,0.39,11.4,5
7.4,0.19,0.3,114.5,12.8,0.053,0.999299755,48.5,0.496929648,0.57,229,0.9986,3.14,0.49,9.1,7
7.1,0.33,0.25,63,1.6,0.03,0.995037688,25,0.507855872,0.99,126,0.9901,3.22,0.34,12.1,7
6.3,0.27,0.25,77.5,5.8,0.038,0.997496867,52,0.515873844,0.81,155,0.995,3.28,0.38,9.4,6
6.6,0.23,0.2,65.5,11.4,0.044,0.998018036,45,0.471291711,0.69,131,0.99604,2.96,0.51,9.7,6
7.6,0.38,0.28,56,4.2,0.029,0.995288903,7,0.477121255,1.14,112,0.9906,3,0.41,12.6,6
7.2,0.23,0.82,54.5,1.3,0.149,0.996513924,70,0.46686762,0.69,109,0.99304,2.93,0.42,9.2,6
6.4,0.32,0.25,69,5,0.055,0.995846374,28,0.514547753,0.96,138,0.99171,3.27,0.5,12.4,8
6.8,0.17,0.32,53,1.4,0.04,0.995118083,35,0.499687083,0.51,106,0.99026,3.16,0.66,12,5
7.8,0.29,0.22,106.5,9.5,0.056,0.998573983,44,0.488550717,0.87,213,0.99715,3.08,0.61,9.3,6
7.5,0.23,0.3,40,1.2,0.03,0.995951806,27,0.484299839,0.69,80,0.99192,3.05,0.68,10.5,5
7.6,0.285,0.32,100.5,14.6,0.063,0.998999499,32,0.477121255,0.855,201,0.998,3,0.45,9.2,5
5.8,0.345,0.15,60,10.8,0.033,0.997466791,26,0.511883361,1.035,120,0.99494,3.25,0.49,10,6
6.5,0.28,0.28,72,20.4,0.041,1.000099995,40,0.496929648,0.84,144,1.0002,3.14,0.38,,5
7.6,0.48,0.28,102.5,10.4,0.049,0.998739205,57,0.51054501,1.44,205,0.99748,3.24,0.45,9.3,5
6.4,0.24,0.32,81,14.9,0.047,0.998398718,54,0.515873844,0.72,162,0.9968,3.28,0.5,10.2,6
6.8,0.22,0.31,57,1.4,0.053,0.996443676,34,0.530199698,0.66,114,0.9929,3.39,0.77,10.6,6
9.6,0.25,0.54,80,1.3,0.04,0.99689518,16,0.46834733,0.75,160,0.9938,2.94,0.43,10.5,5
6.4,0.37,0.49,121.5,13.3,0.045,0.999099595,53,0.496929648,1.11,243,0.9982,3.14,0.48,8.5,6
6.8,0.32,0.33,33,0.7,0.027,0.994937184,15,0.492760389,0.96,66,0.9899,3.11,0.31,11.8,6
6.7,0.23,0.33,48,1.8,0.036,0.996242942,23,0.521138084,0.69,96,0.9925,3.32,0.4,10.8,6
6.4,0.15,0.4,73,1.3,0.053,0.995550099,61,0.501059262,0.45,146,0.99112,3.17,0.68,11,6
5.6,0.19,0.46,57.5,1.1,0.032,0.995439601,33,0.526339277,0.57,115,0.9909,3.36,0.5,10.4,6
7,0.15,0.38,60,15.3,0.045,0.998749218,54,0.50242712,0.45,120,0.9975,3.18,0.42,9.8,6
6.7,0.28,0.34,55.5,8.9,0.048,0.997271277,32,0.511883361,0.84,111,0.99455,3.25,0.54,11,7
7.4,0.24,0.42,99,14,0.066,0.998949448,48,0.460897843,0.72,198,0.9979,2.89,0.42,,6
6,0.395,0,27.5,1.4,0.042,0.995665607,7,0.527629901,1.185,55,0.99135,3.37,0.38,11.2,4
6.1,0.41,0.04,60.5,1.3,0.036,0.996132521,23,0.51054501,1.23,121,0.99228,3.24,0.61,9.9,6
6.3,0.22,0.43,65,4.55,0.038,0.99589156,31,0.525044807,0.66,130,0.9918,3.35,0.33,11.5,7
5.6,0.2,0.36,62.5,2.5,0.048,0.996403533,16,0.542825427,0.6,125,0.99282,3.49,0.49,10,6
6,0.24,0.41,59,1.3,0.036,0.995077886,42,0.482873584,0.72,118,0.99018,3.04,0.64,11.75,6
6.5,0.18,0.41,64.5,14.2,0.039,0.998388702,47,0.515873844,0.54,129,0.99678,3.28,0.72,10.3,7
5.2,0.21,0.31,30.5,1.7,0.048,0.994751225,17,0.51054501,0.63,61,0.98953,3.24,0.37,12,7
6.8,0.53,0.35,54.5,3.8,0.034,0.995288903,26,0.5132176,1.59,109,0.9906,3.26,0.57,12.7,8
5.7,0.265,0.28,75,6.9,0.036,0.996488836,46,0.526339277,0.795,150,0.99299,3.36,0.44,10.8,7
7.4,0.2,0.37,44.5,1.2,0.028,0.995650541,28,0.496929648,0.6,89,0.99132,3.14,0.61,11.8,6
7.9,0.19,0.26,71.5,2.1,0.039,0.997095783,8,0.484299839,0.57,143,0.9942,3.05,0.74,9.8,5
7.4,0.22,0.33,50.5,2,0.045,0.996544028,31,0.534026106,0.66,101,0.9931,3.42,0.55,11.4,5
6,0.38,0.26,55.5,3.5,0.035,0.994344005,38,0.50242712,1.14,111,0.98872,3.18,0.47,13.6,7
7.6,0.3,0.22,95.5,10.2,0.049,0.998298553,57,0.488550717,0.9,191,0.9966,3.08,0.4,9.3,6
6.7,0.31,0.3,65,2.1,0.038,0.996393497,18,0.526339277,0.93,130,0.9928,3.36,0.63,,6
6.8,0.14,0.35,58.5,1.5,0.047,0.995545077,40,0.487138375,0.42,117,0.99111,3.07,0.72,11.1,6
6.6,0.24,0.22,73,12.3,0.051,0.998378686,35,0.491361694,0.72,146,0.99676,3.1,0.67,9.4,5
6.4,0.105,0.29,70,1.1,0.035,0.995700758,44,0.501059262,0.315,140,0.99142,3.17,0.55,10.7,7
8.8,0.2,0.43,92,15,0.053,1.00039992,60,0.515873844,0.6,184,1.0008,3.28,0.79,8.8,6
7.6,0.13,0.34,63,9.3,0.062,0.998298553,40,0.506505032,0.39,126,0.9966,3.21,0.39,9.6,5
7.2,0.2,0.25,54.5,4.5,0.044,0.99744674,31,0.509202522,0.6,109,0.9949,3.23,0.36,9.4,5
5.7,0.22,0.22,55,16.65,0.044,0.999274737,39,0.51054501,0.66,110,0.99855,3.24,0.48,9,6
7.7,0.275,0.3,37.5,1,0.039,0.995991968,19,0.478566496,0.825,75,0.992,3.01,0.56,10.7,5
7.4,0.21,0.8,91.5,12.3,0.038,0.998889383,77,0.469822016,0.63,183,0.99778,2.95,0.48,9,5
7.4,0.24,0.22,40.5,10.7,0.042,0.997697349,26,0.456366033,0.72,81,0.9954,2.86,0.36,9.7,6
6.7,0.23,0.39,79,2.5,0.172,0.996845023,63,0.492760389,0.69,158,0.9937,3.11,0.36,9.4,6
6.6,0.28,0.3,101,7.8,0.049,0.99789779,57,0.51054501,0.84,202,0.9958,3.24,0.39,,5
5.1,0.26,0.34,49.5,6.4,0.034,0.997241194,26,0.509202522,0.78,99,0.99449,3.23,0.41,9.2,6
7.4,0.18,0.3,87,10.4,0.045,0.998298553,44,0.492760389,0.54,174,0.9966,3.11,0.57,9.7,6
7.1,0.38,0.42,96.5,11.8,0.041,0.998118229,32,0.482873584,1.14,193,0.99624,3.04,0.49,10,6
7,0.17,0.33,63.5,4,0.034,0.996694537,17,0.503790683,0.51,127,0.9934,3.19,0.39,10.6,7
6,0.17,0.33,55.5,6,0.036,0.996804896,30,0.521138084,0.51,111,0.99362,3.32,0.58,10.13333333,7
6.9,0.24,0.33,68,1.7,0.035,0.994987437,47,0.5132176,0.72,136,0.99,3.26,0.4,12.6,7
6,0.39,0.17,123,12,0.046,0.998799279,65,0.498310554,1.17,246,0.9976,3.15,0.38,9,6
5.8,0.19,0.33,66.5,4.2,0.038,0.995524987,49,0.499687083,0.57,133,0.99107,3.16,0.42,11.3,7
5.6,0.34,0.25,91,2.5,0.046,0.99545467,47,0.506505032,1.02,182,0.99093,3.21,0.4,11.3,5
7.1,0.39,0.39,102,11.1,0.034,0.998078153,25,0.484299839,1.17,204,0.99616,3.05,0.52,10,6
6,0.41,0.21,61,1.9,0.05,0.996393497,29,0.534026106,1.23,122,0.9928,3.42,0.52,10.5,6
6.5,0.22,0.19,57.5,4.5,0.096,0.996845023,16,0.480006943,0.66,115,0.9937,3.02,0.44,9.6,5
7.3,0.31,0.69,80,10.2,0.041,0.998849338,58,0.485721426,0.93,160,0.9977,3.06,0.45,8.6,5
9.4,0.23,0.56,141,16.45,0.063,1.00048988,52.5,0.491361694,0.69,282,1.00098,3.1,0.51,9.3,5
8.3,0.28,0.4,97,7.8,0.041,0.998799279,38,0.523746467,0.84,194,0.9976,3.34,0.51,9.6,6
6.9,0.3,0.25,62,3.3,0.041,0.997135898,26,0.50242712,0.9,124,0.99428,3.18,0.5,9.3,6
6.6,0.3,0.25,62,8,0.036,0.996804896,21,0.485721426,0.9,124,0.99362,3.06,0.38,10.8,6
7.1,0.53,0.24,43,0.8,0.029,0.996493853,29,0.499687083,1.59,86,0.993,3.16,0.32,,4
6.1,0.44,0.28,66,4.25,0.032,0.995791143,43,0.5132176,1.32,132,0.9916,3.26,0.47,11.26666667,7
7.5,0.21,0.29,53.5,1.5,0.046,0.995605343,35,0.498310554,0.63,107,0.99123,3.15,0.45,11.3,6
